path,bytes,sha256,license,source
sesler/castanets/01.wav,44243,b4059d3e44a13f338af3016d58b4ae2b0ab5c4a9ff5309caeabfcc728a2e7b88,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/02.wav,38393,2a7d0edafaa7459b8763d6a31e5f9b8368c66fe74098756de246a342e510bac8,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/03.wav,41108,72d9b24c39fb5c7f47e5b0aaf3ac1da02a78eb190956b5de6bc11bd4baa08823,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/04.wav,43826,fb9b8f504e0e9f571a286a4cf311ab373736396cedfd6f77c8585f32ac756160,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/05.wav,41474,e4ff5d2ff0aede84328a9618e0241396ac044876f7144528a66b54976d84c332,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/06.wav,50366,61f71f8884ff34a67b7b00a07c4c65de48c45c62844174f2fda656b6a0b5fcb2,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/07.wav,39602,f20f8a6f58a414e88e5f0ba780252b3c900330768d7138e982dd22e669a9a98d,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/08.wav,42596,7e6d919238b6b7f83c3db05ed7977b49249e0868db9914b23a58f662f624c76b,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/09.wav,37817,02194007bc29557b61d9f705778ef8bd2ed47e2d81b1eceb0cad1dbf6023937c,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/10.wav,37826,f78845ec797df3bdeb8d5fcd90bc038c2a9ee3e726f49307769fccb9f983cb41,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/11.wav,27101,10dd2261ce99452527e1030f91ece245b2f1de6391a4b6082233283dcbb07089,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/12.wav,37568,b15836f13fb33be5c4d7a8c7ba624d269185af607142c445151c820f376a77a6,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/13.wav,42572,f0c6f22c029e61754c2fb03fb877cbfc640777d72476466458beda0a4d820673,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/14.wav,41474,5db2075e3e68443557c225e01d10a16cc61c729ecb1b858e7ec7f48fd2bceec9,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
